bseTest, 000272, 263, 265, SHVR, 17170, 20, 858.500000, ZIC, 13623, 20, 681.150000, 
bseTest, 000273, 263, 362, SHVR, 17271, 20, 863.550000, ZIC, 13759, 20, 687.950000, 
bseTest, 000273, 300, 362, SHVR, 17332, 20, 866.600000, ZIC, 13812, 20, 690.600000, 
bseTest, 000274, 333, 362, SHVR, 17342, 20, 867.100000, ZIC, 13843, 20, 692.150000, 
bseTest, 000274, 275, 373, SHVR, 17342, 20, 867.100000, ZIC, 14151, 20, 707.550000, 
bseTest, 000274, 272, 373, SHVR, 17342, 20, 867.100000, ZIC, 14165, 20, 708.250000, 
bseTest, 000301, 286, 311, SHVR, 17406, 20, 870.300000, ZIC, 14203, 20, 710.150000, 
bseTest, 000301, 284, 311, SHVR, 17483, 20, 874.150000, ZIC, 14397, 20, 719.850000, 
bseTest, 000301, 288, 310, SHVR, 17671, 20, 883.550000, ZIC, 14606, 20, 730.300000, 
bseTest, 000302, 292, 305, SHVR, 17842, 20, 892.100000, ZIC, 14638, 20, 731.900000, 
bseTest, 000302, 292, 298, SHVR, 17902, 20, 895.100000, ZIC, 14717, 20, 735.850000, 
bseTest, 000302, 291, 298, SHVR, 17935, 20, 896.750000, ZIC, 14736, 20, 736.800000, 
bseTest, 000303, 287, 293, SHVR, 18161, 20, 908.050000, ZIC, 14736, 20, 736.800000, 
bseTest, 000303, 287, 294, SHVR, 18290, 20, 914.500000, ZIC, 14895, 20, 744.750000, 
bseTest, 000303, 288, 290, SHVR, 18576, 20, 928.800000, ZIC, 14895, 20, 744.750000, 
bseTest, 000303, 275, 289, SHVR, 18850, 20, 942.500000, ZIC, 14895, 20, 744.750000, 
bseTest, 000304, 275, 289, SHVR, 18937, 20, 946.850000, ZIC, 14945, 20, 747.250000, 
bseTest, 000304, 275, 290, SHVR, 19038, 20, 951.900000, ZIC, 15044, 20, 752.200000, 
bseTest, 000304, 275, 290, SHVR, 19151, 20, 957.550000, ZIC, 15156, 20, 757.800000, 
bseTest, 000304, 275, 300, SHVR, 19337, 20, 966.850000, ZIC, 15166, 20, 758.300000, 
bseTest, 000306, 262, 296, SHVR, 19337, 20, 966.850000, ZIC, 15325, 20, 766.250000, 
bseTest, 000308, 205, 296, SHVR, 19337, 20, 966.850000, ZIC, 15447, 20, 772.350000, 
bseTest, 000310, 151, 324, SHVR, 19405, 20, 970.250000, ZIC, 15644, 20, 782.200000, 
bseTest, 000330, 264, 474, SHVR, 19405, 20, 970.250000, ZIC, 15873, 20, 793.650000, 
bseTest, 000330, 263, 473, SHVR, 19580, 20, 979.000000, ZIC, 15997, 20, 799.850000, 
bseTest, 000331, 324, 328, SHVR, 19881, 20, 994.050000, ZIC, 15997, 20, 799.850000, 
bseTest, 000331, 268, 325, SHVR, 19980, 20, 999.000000, ZIC, 16061, 20, 803.050000, 
bseTest, 000332, 270, 326, SHVR, 20153, 20, 1007.650000, ZIC, 16112, 20, 805.600000, 
bseTest, 000332, 272, 322, SHVR, 20344, 20, 1017.200000, ZIC, 16293, 20, 814.650000, 
bseTest, 000332, 274, 318, SHVR, 20496, 20, 1024.800000, ZIC, 16429, 20, 821.450000, 
bseTest, 000333, 274, 317, SHVR, 20635, 20, 1031.750000, ZIC, 16624, 20, 831.200000, 
bseTest, 000333, 272, 316, SHVR, 20686, 20, 1034.300000, ZIC, 16649, 20, 832.450000, 
bseTest, 000333, 272, 315, SHVR, 20839, 20, 1041.950000, ZIC, 16806, 20, 840.300000, 
bseTest, 000334, 277, 307, SHVR, 21017, 20, 1050.850000, ZIC, 16813, 20, 840.650000, 
bseTest, 000337, 285, 295, SHVR, 21098, 20, 1054.900000, ZIC, 16857, 20, 842.850000, 
bseTest, 000338, 279, 294, SHVR, 21175, 20, 1058.750000, ZIC, 16870, 20, 843.500000, 
bseTest, 000341, 275, 282, SHVR, 21289, 20, 1064.450000, ZIC, 16870, 20, 843.500000, 
bseTest, 000345, 262, 276, SHVR, 21460, 20, 1073.000000, ZIC, 16870, 20, 843.500000, 
bseTest, 000346, 262, 276, SHVR, 21534, 20, 1076.700000, ZIC, 16996, 20, 849.800000, 
bseTest, 000349, 262, 354, SHVR, 21618, 20, 1080.900000, ZIC, 17024, 20, 851.200000, 
bseTest, 000360, 300, 316, SHVR, 21618, 20, 1080.900000, ZIC, 17064, 20, 853.200000, 
bseTest, 000360, 300, None, SHVR, 21618, 20, 1080.900000, ZIC, 17155, 20, 857.750000, 
bseTest, 000360, None, 500, SHVR, 21618, 20, 1080.900000, ZIC, 17515, 20, 875.750000, 
bseTest, 000361, 303, 306, SHVR, 21868, 20, 1093.400000, ZIC, 17515, 20, 875.750000, 
bseTest, 000361, 302, 304, SHVR, 22041, 20, 1102.050000, ZIC, 17515, 20, 875.750000, 
bseTest, 000361, 302, 304, SHVR, 22215, 20, 1110.750000, ZIC, 17702, 20, 885.100000, 
bseTest, 000361, 300, 303, SHVR, 22264, 20, 1113.200000, ZIC, 17924, 20, 896.200000, 
bseTest, 000362, 301, 304, SHVR, 22341, 20, 1117.050000, ZIC, 17998, 20, 899.900000, 
bseTest, 000362, 300, 303, SHVR, 22466, 20, 1123.300000, ZIC, 18050, 20, 902.500000, 
bseTest, 000362, 299, 301, SHVR, 22717, 20, 1135.850000, ZIC, 18050, 20, 902.500000, 
